500 125000
468 457 1
431 404 15
75 426 8
159 433 19
311 40 13
109 266 1
79 231 15
94 470 13
330 129 9
127 317 4
315 431 2
292 60 1
91 187 3
249 246 14
129 380 12
414 11 3
208 474 14
319 112 15
118 204 20
485 244 15
413 219 4
227 285 19
235 269 6
261 359 16
142 110 19
172 105 4
23 470 5
1 193 14
288 487 15
17 11 7
104 442 4
197 271 11
146 358 13
456 474 13
174 493 7
406 463 18
379 77 13
89 20 3
494 434 2
125 243 10
132 423 9
461 336 2
383 180 20
270 330 2
109 320 11
44 39 14
449 259 7
340 118 7
292 341 2
124 119 10
481 227 3
429 246 14
325 184 12
225 424 7
382 75 10
375 16 14
36 433 17
341 349 16
470 380 20
228 499 10
109 138 17
103 318 8
414 53 6
483 6 18
486 34 5
325 5 20
261 404 15
264 433 8
0 425 13
430 100 6
51 49 18
438 32 10
427 115 15
76 385 10
296 59 13
154 309 7
108 52 11
247 9 10
496 421 1
377 168 17
359 463 6
405 355 16
79 0 17
473 428 2
467 43 20
346 125 10
94 253 6
262 233 17
469 448 18
369 359 4
469 361 17
391 178 4
87 196 14
174 222 8
402 189 9
308 414 4
38 470 12
435 254 6
12 6 15
201 440 15
497 7 16
160 466 3
22 340 17
17 147 7
364 243 16
145 53 19
352 98 3
285 260 3
179 408 18
434 205 4
379 358 15
477 99 7
452 146 9
98 252 17
73 429 13
155 490 16
371 321 2
109 369 19
434 407 5
360 488 1
206 87 4
102 399 15
357 26 7
295 124 12
114 147 6
131 92 19
172 40 8
127 353 2
65 144 18
267 115 10
476 123 19
383 1 13
437 401 14
484 23 1
463 121 9
128 120 20
236 238 8
18 304 13
180 469 1
196 148 13
2 420 19
385 426 16
37 75 4
312 387 19
54 157 4
474 420 2
106 460 15
48 416 18
155 258 14
384 464 10
61 404 10
338 486 5
308 439 18
450 461 6
57 324 18
307 487 19
244 362 6
121 336 4
84 233 6
19 452 18
132 475 18
124 387 6
69 410 2
86 354 20
159 19 4
259 497 9
89 266 6
474 280 7
156 107 8
192 344 6
313 15 11
197 378 19
333 469 12
285 68 10
139 220 5
334 418 18
199 311 7
40 460 9
136 372 5
333 432 15
96 74 12
381 161 15
248 449 13
296 458 13
121 432 2
409 3 15
128 421 20
133 290 1
410 260 11
79 31 7
245 119 16
220 411 6
9 491 20
488 140 20
198 214 5
98 495 16
121 253 17
318 416 1
370 265 6
317 417 2
254 175 12
268 175 5
53 481 12
432 272 1
45 94 15
391 183 12
91 25 4
445 464 2
285 156 7
156 263 19
490 287 7
191 230 18
217 33 20
182 164 1
55 271 8
449 230 7
78 45 13
115 449 13
389 434 17
227 301 1
343 300 19
123 227 1
228 298 7
285 493 2
344 443 3
298 183 12
452 474 14
281 484 5
433 169 7
2 417 8
93 325 1
184 269 16
162 416 2
284 27 9
339 385 15
282 92 10
302 231 12
0 90 20
222 417 10
395 9 20
370 167 19
138 372 6
66 238 13
331 390 9
190 231 4
194 328 14
204 217 15
63 392 13
16 496 3
35 7 4
107 410 16
359 10 16
122 189 18
2 366 13
72 74 14
279 326 16
40 230 13
364 228 17
198 111 7
131 116 8
240 236 18
195 192 6
356 437 6
279 33 15
244 412 15
367 114 20
219 288 4
426 329 7
342 495 17
317 368 10
50 145 10
180 484 11
191 495 15
199 363 12
175 380 12
481 387 1
161 45 1
252 78 12
421 254 12
322 388 12
384 497 3
93 152 10
58 330 13
389 246 17
162 396 12
295 348 15
256 56 8
238 229 4
34 76 8
83 252 12
159 128 14
220 229 18
452 275 10
353 485 17
91 373 15
457 63 10
458 388 8
291 183 5
438 456 2
221 13 16
291 95 2
73 5 6
115 499 6
17 416 3
347 224 2
268 123 19
206 442 19
143 316 12
230 149 18
479 162 2
187 104 7
311 319 9
39 42 12
393 427 18
95 301 11
26 198 4
256 301 16
112 158 10
400 158 12
48 44 9
383 353 3
259 429 17
40 249 15
148 81 7
388 5 9
80 151 1
216 51 12
296 269 15
62 53 11
427 440 12
157 95 20
496 416 6
26 362 3
23 82 3
387 260 8
244 150 6
405 335 19
240 277 2
35 270 18
357 81 16
191 130 2
169 265 4
289 369 6
200 308 5
242 16 14
89 104 2
427 162 2
286 47 14
306 58 19
108 339 6
195 49 19
163 478 2
218 368 6
331 154 3
60 297 7
267 161 16
229 338 19
352 96 2
268 217 19
159 78 6
411 167 13
429 249 2
26 154 17
376 152 6
451 1 5
186 463 11
18 338 4
351 15 19
332 425 12
165 274 3
454 235 14
145 458 11
79 43 20
448 97 13
145 332 5
320 433 13
81 370 13
142 478 9
439 51 9
376 277 17
206 390 5
384 387 20
310 323 15
214 360 19
446 291 17
422 461 13
378 295 1
47 146 20
498 12 16
289 453 11
263 203 7
306 225 5
439 467 1
72 93 11
330 371 11
378 97 18
61 379 19
457 364 19
490 372 1
133 143 15
223 189 10
440 36 5
367 228 8
169 445 1
199 459 17
425 184 3
392 459 14
202 37 10
332 241 6
263 461 3
331 150 15
132 344 10
399 362 7
276 346 15
400 37 8
398 34 18
108 143 1
426 295 19
462 44 14
90 432 18
331 323 11
441 135 4
455 283 20
370 221 14
279 315 20
124 192 6
142 399 17
209 114 17
147 179 7
58 362 14
143 24 20
400 8 20
373 86 12
149 24 16
208 298 11
477 448 9
179 87 6
385 253 9
301 351 4
284 253 14
34 370 8
355 119 17
61 340 15
337 409 19
458 292 15
91 459 7
207 470 12
27 496 9
254 386 20
380 416 6
123 467 12
41 218 2
129 0 20
65 14 14
20 218 2
457 35 13
73 427 8
32 363 2
83 453 3
414 235 2
480 205 6
449 294 12
492 264 19
87 487 18
483 303 13
220 385 7
358 286 4
342 32 19
187 427 10
174 34 16
362 403 9
115 73 4
2 451 19
111 20 20
116 349 13
102 236 19
168 61 5
32 255 17
482 89 16
29 263 16
491 410 17
254 75 2
219 476 16
28 159 8
190 351 8
384 24 3
71 465 19
424 221 19
285 357 11
73 6 18
67 184 2
10 236 7
417 425 9
460 392 2
383 411 18
273 300 6
325 213 12
41 123 16
115 13 12
363 359 12
401 139 10
328 125 16
358 373 17
226 236 20
259 272 3
76 347 3
12 108 19
361 345 19
463 252 17
225 5 2
481 75 2
341 89 5
426 439 19
118 389 7
387 61 2
129 134 19
51 489 3
209 352 2
30 135 3
448 18 11
486 424 10
213 108 9
178 194 10
78 176 1
392 419 11
397 382 4
274 111 13
217 390 6
320 358 11
431 167 14
463 68 19
221 103 1
100 211 16
266 452 9
170 424 10
62 270 10
239 296 1
16 184 8
88 179 7
66 112 15
440 496 17
99 295 9
399 95 16
419 495 8
461 111 7
383 184 11
275 249 3
425 172 13
376 45 7
126 484 4
319 210 11
198 12 11
497 103 4
162 311 1
420 261 14
408 196 6
431 474 5
185 236 18
348 23 5
409 12 15
346 417 19
84 87 15
273 85 10
258 418 11
161 186 14
353 262 8
420 61 6
459 326 5
214 130 4
181 172 18
149 263 20
33 40 19
175 458 9
222 344 5
231 152 9
93 276 12
65 161 11
209 371 18
439 50 20
481 394 2
78 76 17
253 311 16
80 187 8
353 162 19
168 293 5
108 223 4
56 408 10
276 423 19
60 57 8
160 223 16
356 248 5
416 373 8
338 367 4
137 428 5
461 381 16
447 285 13
208 171 9
206 408 3
383 44 7
166 334 9
299 97 9
44 498 5
356 311 11
297 132 11
439 206 13
34 154 19
251 349 10
453 3 12
108 290 5
427 385 20
158 132 6
306 98 7
3 333 10
485 173 1
432 326 8
370 349 10
61 200 14
317 33 16
363 415 17
222 119 8
186 115 12
461 170 6
161 135 6
2 316 15
326 443 2
435 394 8
377 403 13
24 121 7
309 390 18
282 15 3
375 220 1
180 4 19
186 392 18
15 268 12
170 496 4
176 98 13
445 162 10
273 182 5
362 155 11
267 254 6
221 340 8
58 369 16
317 267 13
178 262 3
185 153 12
199 221 7
422 1 14
174 313 8
183 323 12
269 127 7
175 201 8
483 166 18
69 377 8
272 46 7
124 175 16
373 136 3
49 24 5
490 346 6
88 237 10
410 199 16
404 327 4
430 204 13
261 270 17
421 182 10
427 432 7
287 474 7
301 406 19
286 260 17
60 33 3
339 114 13
495 159 8
475 326 6
131 23 8
278 465 5
194 446 9
377 468 15
217 17 5
118 91 4
18 417 5
340 219 16
187 360 7
411 298 20
404 7 20
363 394 4
188 397 6
157 140 16
492 305 14
166 65 11
419 465 2
260 396 6
109 418 7
152 21 16
295 317 4
247 132 3
100 159 20
269 266 11
391 200 10
240 324 9
423 80 12
58 14 6
439 344 7
181 294 9
220 11 5
323 84 14
408 481 20
287 20 7
482 489 18
297 143 14
290 231 15
109 70 17
480 81 19
393 346 5
325 492 14
484 388 7
283 339 3
41 54 9
32 394 15
95 0 15
86 427 13
281 221 4
158 347 1
379 251 18
449 295 16
375 110 3
121 437 19
388 479 1
48 430 7
337 357 7
210 191 17
427 305 18
448 260 9
231 6 11
423 23 1
186 138 10
425 267 5
19 272 18
82 74 2
342 89 15
140 199 9
96 435 4
449 192 15
225 152 16
116 42 15
229 179 17
223 81 16
290 178 8
35 4 20
278 439 5
82 341 12
253 376 15
296 214 17
287 236 5
2 489 8
247 11 4
306 404 15
25 2 15
153 408 20
119 285 19
3 398 4
63 233 2
28 88 16
33 457 8
365 221 17
82 57 12
149 55 19
228 273 10
41 139 7
170 53 11
185 147 15
449 41 20
433 260 1
59 83 10
46 283 20
343 246 9
167 190 9
55 15 13
333 325 13
52 495 18
25 394 19
134 83 1
325 125 20
241 367 7
420 426 17
175 286 16
244 384 12
308 72 18
252 31 18
466 16 1
266 152 19
306 328 12
115 432 3
192 225 9
110 345 15
348 408 13
296 97 4
456 325 10
130 356 4
300 283 10
328 292 9
64 270 18
269 167 12
421 222 8
259 473 9
409 21 15
234 415 17
483 90 5
20 323 1
213 439 2
380 139 1
335 277 14
451 203 10
73 411 16
68 96 12
384 409 13
348 395 18
10 131 17
280 91 2
391 8 8
211 162 1
204 266 15
479 365 15
36 462 2
349 401 18
271 352 13
178 52 6
320 195 20
241 138 19
35 265 4
73 291 11
355 55 10
497 480 11
34 178 17
442 410 3
351 1 9
271 257 14
190 319 8
456 393 20
416 71 8
115 198 8
332 303 11
200 104 7
406 368 10
69 264 1
226 90 19
239 33 19
401 278 18
118 480 11
141 254 2
215 235 5
209 206 3
41 221 10
235 304 14
248 295 18
110 305 1
117 198 7
6 215 9
303 164 14
113 356 4
15 425 14
314 476 19
184 156 17
147 158 18
117 249 19
364 389 2
206 317 3
131 325 9
360 290 17
67 201 2
380 256 11
181 215 5
469 272 12
15 259 6
319 277 10
15 125 18
469 142 18
202 288 17
16 294 2
242 394 5
448 318 3
66 77 15
339 488 7
84 393 8
152 45 7
220 64 18
21 212 9
392 97 7
0 58 15
29 443 4
280 455 19
442 318 8
353 461 9
136 22 13
4 60 12
389 362 1
296 429 14
285 75 13
214 99 20
432 304 11
307 218 15
169 427 8
192 33 19
313 46 15
28 365 16
176 330 13
448 309 14
62 445 16
428 236 17
131 355 1
272 451 13
208 386 7
46 134 14
177 193 18
461 197 8
243 133 3
222 118 6
434 315 7
265 412 12
94 73 3
159 367 13
368 77 15
17 259 13
322 326 18
303 490 11
482 317 8
388 413 15
148 256 16
106 397 12
218 412 17
206 117 14
458 114 8
166 410 7
207 305 17
26 98 14
164 482 8
121 398 17
235 274 15
328 428 12
416 301 13
215 38 3
303 163 1
120 84 16
349 262 5
77 184 2
134 473 4
332 408 8
421 147 11
393 161 14
13 18 2
472 95 1
315 281 1
330 194 6
286 101 2
60 127 4
328 437 20
486 119 1
471 40 19
377 277 7
44 145 12
375 390 18
364 122 3
101 232 10
370 454 13
177 385 15
27 1 8
303 193 14
246 72 15
345 148 13
230 367 3
331 471 11
305 130 10
112 460 6
62 121 5
93 253 6
132 131 5
243 92 9
456 417 17
433 284 19
157 24 6
232 159 20
385 391 14
299 73 1
65 167 1
324 83 8
419 30 9
138 263 17
163 286 10
275 489 10
428 134 14
469 275 3
411 230 17
403 301 8
408 472 19
202 446 15
131 27 15
56 118 8
216 35 3
175 39 2
364 294 17
355 453 9
118 84 15
444 413 2
281 36 4
64 180 10
33 369 7
465 282 13
336 381 1
118 387 8
131 28 18
150 256 3
465 23 18
360 457 19
216 30 19
48 304 8
144 100 16
463 390 12
254 411 18
453 362 3
72 167 19
193 276 6
410 416 17
402 68 2
350 327 19
309 187 9
228 391 19
36 384 15
134 345 14
240 348 4
75 148 3
196 74 10
116 15 16
187 33 8
436 82 18
325 36 17
132 441 13
260 208 7
106 433 12
11 144 20
380 74 4
185 256 2
55 475 16
380 41 2
150 391 9
9 345 9
157 153 7
309 3 14
32 211 9
462 368 3
280 64 18
347 125 20
331 438 18
481 188 4
7 427 15
226 412 5
74 61 10
5 288 20
355 300 13
116 289 13
281 99 6
46 279 16
234 393 5
143 11 20
480 61 2
409 282 16
424 333 4
264 82 18
3 421 9
434 351 18
493 330 5
373 285 8
16 454 20
344 311 20
485 419 2
35 280 3
115 299 8
149 178 8
31 449 7
103 36 13
148 103 7
281 58 8
111 386 15
130 79 19
404 153 2
167 222 8
421 231 16
184 326 6
141 77 2
70 314 5
87 208 7
230 311 13
68 99 8
27 41 19
292 232 20
423 492 10
239 418 2
41 188 9
325 64 19
172 121 18
446 120 17
203 498 8
189 68 6
419 394 4
254 487 15
145 465 2
164 299 4
465 318 6
423 264 10
208 315 6
314 397 3
374 246 1
257 390 20
197 372 11
153 129 15
82 43 19
188 92 15
130 170 19
259 170 2
337 271 10
136 315 2
360 362 6
168 457 11
303 191 16
328 320 19
440 273 18
497 140 16
151 314 7
459 334 17
4 451 8
369 465 13
323 467 8
69 105 15
236 75 11
33 278 4
199 266 16
186 378 2
211 474 13
182 303 19
236 471 15
31 134 19
379 102 16
181 348 7
145 143 4
165 148 11
268 337 9
162 354 4
259 478 19
281 222 18
289 10 8
128 419 11
16 284 18
78 24 9
270 29 3
197 468 10
386 147 2
453 141 10
68 186 7
325 421 19
80 79 6
164 437 12
128 464 12
316 91 6
154 245 3
323 142 16
31 268 20
303 8 15
435 263 1
57 418 18
448 468 3
457 313 18
496 318 16
209 408 16
216 271 6
326 140 8
67 377 1
491 38 1
136 91 12
366 42 8
274 219 10
65 104 8
444 445 10
264 468 9
453 229 9
133 2 20
400 437 16
389 116 11
268 340 12
252 487 19
472 33 13
251 8 1
189 107 18
436 482 12
20 137 9
406 423 1
278 103 12
451 231 11
244 126 17
98 62 18
226 455 20
184 177 1
326 358 2
118 33 3
302 145 3
75 135 20
136 304 3
302 157 11
109 17 19
470 216 11
139 495 13
303 144 16
77 120 2
104 360 7
491 187 18
488 337 4
1 372 14
198 488 12
287 326 14
326 428 1
102 289 7
368 113 10
294 51 9
102 394 5
104 347 6
83 44 14
78 268 14
450 294 17
36 203 20
285 376 6
489 433 8
194 470 6
207 95 9
421 451 14
253 336 17
235 36 15
313 344 8
40 14 11
173 311 3
122 419 4
422 81 19
428 324 12
103 236 3
266 294 11
16 491 20
153 229 7
217 322 16
380 388 20
344 42 9
212 153 7
1 119 4
193 240 6
56 154 7
494 245 18
334 184 1
327 401 1
264 258 13
300 444 4
167 276 10
272 481 5
481 25 2
101 89 13
290 225 1
481 111 19
339 31 15
19 345 8
155 435 18
151 188 7
439 33 2
69 235 1
406 185 4
456 272 20
358 145 18
200 257 8
122 325 12
56 192 16
61 252 20
455 179 5
178 228 2
12 73 8
351 359 7
449 366 17
455 357 20
188 431 8
447 15 16
1 445 13
480 108 15
311 202 6
356 384 8
66 422 19
144 324 13
349 243 18
463 448 1
276 248 2
12 361 9
373 304 20
375 452 11
284 353 6
424 232 3
377 137 9
7 456 18
259 195 12
461 488 1
444 311 8
48 36 20
87 450 16
328 222 8
470 28 7
168 373 7
7 283 8
76 5 1
48 261 8
33 269 10
484 31 2
185 318 10
107 496 2
385 289 4
177 271 16
234 476 10
142 60 9
343 140 6
491 207 16
457 413 4
170 488 15
21 319 7
366 249 2
484 37 10
436 493 9
485 336 6
29 5 20
119 361 10
450 101 14
77 298 7
170 306 9
270 369 20
183 103 2
323 402 5
284 461 18
354 92 14
107 41 10
365 123 15
356 483 7
384 329 2
232 138 6
136 79 11
422 80 6
310 388 18
447 76 7
104 238 1
276 129 1
69 77 6
108 341 4
388 291 19
436 327 8
473 229 7
316 151 10
213 449 15
216 477 13
322 336 20
159 261 17
275 125 19
346 124 17
411 266 18
251 250 12
471 440 15
326 77 13
56 289 17
153 182 6
89 256 5
341 299 18
49 40 7
84 391 1
302 26 16
253 217 11
13 364 20
186 226 2
257 47 19
438 402 19
70 431 5
264 367 6
135 345 19
54 6 2
221 230 7
31 125 19
376 21 7
402 319 2
60 119 11
142 295 9
284 385 4
46 364 5
211 462 4
491 242 18
244 312 2
200 115 13
0 299 19
204 69 4
322 36 20
380 321 17
314 474 1
488 105 8
199 94 8
204 83 5
336 179 6
123 193 16
39 466 8
290 75 4
343 14 2
255 257 13
244 164 17
290 300 19
61 142 13
486 62 8
410 495 1
67 209 9
33 50 9
363 212 6
29 351 10
150 101 16
4 25 19
308 491 11
279 25 18
306 430 12
180 59 2
304 232 14
25 244 11
485 167 2
316 262 10
162 293 7
115 347 12
17 75 10
312 10 20
487 5 7
279 294 9
19 89 14
121 270 13
114 221 15
210 329 13
343 277 3
296 221 6
223 380 20
154 146 1
248 281 17
265 415 3
222 386 4
0 455 3
203 348 7
290 61 9
400 331 9
105 19 5
447 68 19
53 425 10
455 176 3
94 15 12
418 208 10
258 413 4
372 301 1
3 450 4
288 467 17
39 221 9
204 400 14
60 64 18
384 16 14
317 271 1
39 232 20
331 233 14
336 226 14
59 235 9
260 407 18
403 124 3
143 122 18
237 259 11
423 380 13
458 326 13
366 308 17
404 414 2
226 393 18
224 309 3
289 370 8
240 257 13
89 406 14
106 240 18
436 66 2
0 241 19
9 61 4
465 477 12
60 464 19
392 344 7
178 450 17
98 129 1
397 92 5
479 119 13
400 229 12
461 43 8
233 330 1
472 47 15
79 450 20
421 425 2
150 416 8
67 205 16
322 43 18
296 108 9
367 4 4
47 286 9
143 48 16
5 337 18
60 239 2
241 420 12
440 124 10
315 210 13
211 3 19
232 279 5
110 307 7
125 262 4
365 217 2
64 52 6
491 32 5
47 378 15
162 228 18
91 331 20
234 195 11
490 403 17
378 381 18
140 324 16
62 18 17
210 63 10
93 327 11
214 116 11
27 409 15
395 114 10
154 30 13
78 168 12
253 168 15
20 436 8
326 31 11
306 402 2
188 234 1
168 158 8
237 180 7
422 32 11
211 263 17
219 475 12
325 229 1
320 31 7
161 80 7
128 133 4
412 384 10
98 374 7
189 186 20
423 192 1
254 134 10
320 119 5
425 480 14
142 423 19
207 491 1
171 123 17
311 411 19
309 473 16
115 103 7
489 223 8
370 465 4
85 94 13
272 432 13
463 409 20
459 485 3
339 397 19
425 210 11
323 401 3
404 167 11
109 331 11
494 443 10
365 140 9
319 414 10
187 164 12
78 142 9
194 308 13
445 39 12
234 24 4
19 235 16
456 199 15
155 255 3
430 385 19
161 346 6
210 56 14
182 251 6
375 459 6
337 127 11
111 360 17
381 327 9
411 241 14
113 439 20
22 12 14
281 404 18
393 188 20
21 228 18
14 323 4
316 202 18
265 488 10
142 272 1
429 185 1
373 482 6
404 230 18
331 38 14
342 160 3
334 218 20
300 156 2
387 253 6
244 346 5
461 110 18
286 165 14
15 260 12
144 147 10
444 217 12
434 324 2
330 122 17
175 310 19
473 277 8
221 494 18
348 109 18
258 294 10
471 262 2
415 488 13
159 240 13
216 376 20
58 496 10
172 465 9
284 33 19
112 246 3
331 200 13
483 289 7
208 80 18
496 249 6
389 234 11
213 81 7
378 12 9
319 320 20
36 404 10
111 210 7
11 209 18
364 302 4
55 299 13
57 442 17
288 448 10
68 148 18
82 313 16
384 493 6
4 473 2
217 237 13
314 481 5
252 411 13
144 491 4
353 203 10
373 62 16
58 187 1
284 325 15
164 193 7
162 230 12
221 319 20
19 194 19
360 337 4
222 295 17
461 440 6
77 418 8
353 31 19
216 36 3
407 109 1
146 305 4
276 134 19
52 81 5
259 167 19
248 373 4
176 363 19
293 483 6
146 438 14
415 179 19
122 317 12
356 451 17
424 495 13
123 17 9
453 425 9
197 350 4
23 497 7
228 241 1
405 117 20
250 347 4
82 436 2
301 233 14
61 222 18
256 428 11
404 266 3
133 187 16
266 212 17
44 58 8
46 218 15
339 482 13
397 8 7
281 288 18
356 286 6
246 469 18
461 42 7
453 471 3
77 358 4
62 489 20
368 319 3
343 267 16
108 227 19
450 311 20
242 447 18
426 279 19
9 299 1
349 350 20
28 492 5
256 297 6
398 144 17
429 173 2
218 66 6
442 366 6
28 83 2
322 89 9
442 399 16
158 50 7
121 463 13
381 187 20
253 384 18
478 461 18
99 405 7
52 227 5
166 150 2
286 410 13
59 311 1
28 411 1
28 274 3
266 44 15
274 312 10
138 129 12
292 465 15
431 277 19
484 22 11
444 265 2
165 154 17
476 370 4
466 105 9
318 301 20
387 459 20
391 283 4
29 265 17
442 425 19
146 462 10
237 487 8
78 30 17
260 326 13
217 386 1
223 387 12
152 390 6
422 174 17
298 366 9
448 63 15
237 159 16
487 402 14
389 217 16
395 318 10
173 355 16
445 355 17
218 365 2
430 151 1
459 72 2
193 62 13
163 382 8
239 326 10
170 357 13
150 418 8
484 124 1
364 77 9
30 401 1
95 272 10
247 323 9
269 347 17
371 368 2
263 210 17
361 376 4
452 186 4
441 415 10
92 51 13
359 46 19
65 187 12
345 270 3
319 14 20
466 291 10
224 33 2
381 123 13
64 424 7
359 309 3
422 287 1
220 373 13
85 22 11
124 299 15
421 446 8
346 45 8
498 496 14
456 436 6
340 404 13
301 421 20
162 102 11
74 441 3
139 71 5
306 120 2
78 316 13
221 445 6
183 193 2
450 394 3
349 247 10
429 28 13
204 435 8
299 177 4
3 310 17
102 65 9
89 486 13
267 309 19
147 399 2
277 74 7
175 222 19
311 217 18
173 371 5
282 10 14
245 442 6
397 240 18
71 412 15
208 357 14
13 53 18
427 362 7
408 165 6
23 101 5
322 435 19
368 374 13
392 139 6
484 132 16
412 133 10
164 456 11
106 28 8
153 127 3
341 193 17
46 275 12
66 363 18
287 22 4
394 99 11
237 278 16
102 60 9
178 246 7
394 261 17
114 290 12
289 165 13
400 57 15
149 435 15
301 69 4
334 101 5
100 373 5
192 489 13
149 47 17
32 127 15
13 36 5
21 365 2
330 160 16
64 449 9
77 84 13
281 127 16
47 122 7
317 230 16
186 99 5
474 25 18
102 428 3
328 257 2
131 4 11
358 448 5
173 345 2
490 153 8
269 143 10
379 98 2
346 99 5
126 171 13
62 106 1
285 374 5
429 135 10
97 123 19
41 452 20
485 335 1
212 66 4
21 84 7
151 169 10
463 128 18
495 435 2
449 471 13
179 463 13
145 93 19
66 138 1
311 101 7
450 203 15
61 43 14
270 470 4
461 131 20
277 251 13
220 106 16
35 332 11
436 257 14
23 327 15
171 414 20
288 142 17
310 54 4
41 428 14
358 101 6
90 165 11
242 164 8
488 52 14
345 333 6
17 24 9
305 331 19
177 319 11
395 85 1
65 149 17
293 485 8
435 31 19
290 132 16
419 146 17
187 343 5
322 39 15
419 65 10
385 450 6
429 58 6
395 170 17
178 420 8
383 69 11
80 321 13
161 18 1
442 290 4
18 487 11
13 184 9
59 17 20
373 118 19
377 69 2
171 379 4
99 210 5
209 217 13
163 80 16
463 364 12
163 158 9
229 165 2
324 260 1
23 265 13
93 21 6
373 210 4
310 159 4
227 221 1
327 43 17
116 425 5
218 42 20
100 7 18
439 293 10
347 468 3
472 309 19
130 252 12
164 300 8
393 189 14
265 196 17
441 385 16
384 273 20
297 18 2
168 288 4
316 93 10
259 94 6
345 97 15
22 115 7
62 198 6
204 188 14
363 54 1
198 14 6
346 375 19
294 204 14
221 98 18
230 5 19
352 211 20
189 303 9
325 224 19
16 164 5
52 188 7
369 409 20
407 404 18
337 288 11
483 95 17
21 342 16
281 338 9
441 282 15
54 323 2
438 295 10
273 221 7
359 12 17
185 95 19
89 292 11
234 116 9
153 319 5
73 156 4
341 84 13
18 469 14
465 121 7
341 62 3
319 234 4
179 450 20
201 73 17
35 298 20
206 381 6
367 209 19
445 299 13
348 381 10
201 243 5
486 160 13
407 8 17
480 360 14
325 261 20
342 116 16
412 199 7
400 131 5
359 226 17
283 65 6
150 50 4
12 67 12
341 369 4
453 474 20
308 352 6
191 140 13
107 190 3
71 72 7
310 442 1
471 87 15
494 309 14
76 198 1
312 233 13
447 183 13
55 362 5
45 489 17
396 95 12
418 428 20
443 73 9
259 373 6
19 403 8
61 351 19
206 55 13
412 345 1
322 155 2
228 283 6
0 369 8
39 106 16
137 245 15
231 461 1
379 337 17
124 255 19
466 170 1
317 236 5
225 437 15
499 74 11
473 233 19
484 68 6
108 51 4
215 4 9
37 178 15
414 372 16
431 401 1
94 279 12
361 45 1
353 386 15
298 292 10
156 231 8
432 231 6
343 334 9
272 443 16
98 73 11
438 367 8
68 197 8
53 77 12
243 115 4
347 117 7
381 481 18
89 157 1
342 41 10
435 3 20
71 222 3
305 400 16
227 163 19
281 157 14
251 236 7
67 245 10
378 211 19
375 66 10
411 482 18
283 55 11
154 99 8
272 97 13
38 99 12
24 215 13
101 183 11
430 193 17
303 176 14
468 129 5
83 297 15
120 459 16
103 165 8
357 416 7
307 258 1
60 203 17
165 110 20
443 477 11
41 32 11
281 108 8
372 10 8
336 64 6
153 350 15
119 180 1
335 422 18
474 62 15
475 320 6
266 45 11
127 492 10
270 124 8
93 375 17
405 386 19
449 78 4
240 254 20
372 331 13
295 34 5
480 149 11
